193.701462	158.386253
194.469650	167.763616
195.237793	505.498803
196.005890	93.207338
196.773941	332.431097
197.541962	259.208602
198.309921	70.353450
199.077850	166.115580
199.845718	273.371401
200.613556	118.143195
201.381348	140.815109
202.149094	95.486498
202.916794	100.573371
203.684448	52.351098
204.452057	118.421712
205.219635	48.463775
205.987152	116.795781
206.754639	170.703596
207.522064	19.521239
208.289459	144.107442
209.056808	64.519056
209.824112	21.331268
210.591370	127.747714
211.358582	-12.205162
212.125763	96.029800
212.892883	44.869380
213.659973	7.494473
214.427002	87.165120
215.194000	22.511570
215.960953	72.391481
216.727859	21.224126
217.494720	13.158572
218.261536	72.861424
219.028305	22.583202
219.795044	48.682978
220.561722	46.797346
221.328369	45.994256
222.094955	39.555760
222.861511	24.032294
223.628021	30.147556
224.394485	26.956742
225.160904	40.614000
225.927277	36.824256
226.693604	25.318824
227.459900	16.041089
228.226135	35.878031
228.992340	-1.697387
229.758484	35.068480
230.524597	17.734332
231.290665	22.662078
232.056686	15.123627
232.822662	2.300842
233.588593	22.634292
234.354492	21.208395
235.120331	30.215426
235.886124	22.777172
236.651886	17.721739
237.417603	18.601252
238.183273	22.394640
238.948883	15.077173
239.714462	18.378500
240.480011	-0.464737
241.245499	20.656296
242.010941	13.846939
242.776352	23.154905
243.541702	18.279768
244.307022	11.726891
245.072281	12.529444
245.837509	13.112808
246.602692	4.782639
247.367828	24.012530
248.132919	8.828485
248.897980	28.728903
249.662979	10.463896
250.427933	31.492890
251.192856	17.181096
251.957733	14.595798
252.722549	18.568810
253.487335	21.262480
254.252075	9.456359
255.016769	22.246803
255.781433	12.373940
256.546021	26.000258
257.310608	2.307349
258.075104	16.163178
258.839600	16.183991
259.604004	9.264512
260.368408	4.855116
261.132751	11.647559
261.897034	11.269289
262.661285	21.355920
263.425507	-1.931281
264.189667	13.587368
264.953796	8.887718
265.717865	9.366196
266.481903	17.069575
267.245880	11.870231
268.009827	17.439811
268.773743	19.947753
269.537598	20.242258
270.301392	30.569933
271.065155	9.841137
271.828888	18.810758
272.592560	29.331345
273.356201	14.535957
274.119781	21.862506
274.883331	7.113683
275.646851	21.025524
276.410309	12.331878
277.173706	17.514944
277.937073	16.964017
278.700409	17.059663
279.463684	9.001066
280.226929	27.213248
280.990112	8.434768
281.753265	28.666565
282.516357	-3.944803
283.279419	23.901208
284.042450	12.066651
284.805420	21.316134
285.568329	11.278949
286.331238	14.384700
287.094055	13.270985
287.856842	24.541425
288.619598	6.030284
289.382324	19.846102
290.144989	12.592127
290.907593	18.517247
291.670166	18.140901
292.432709	8.518174
293.195190	16.689264
293.957611	12.902049
294.720032	11.169350
295.482361	12.517533
296.244690	5.860193
297.006958	23.478264
297.769165	12.116959
298.531342	12.934963
299.293457	14.619940
300.055573	9.708821
300.817596	19.516422
301.579590	9.293773
302.341553	12.174306
303.103455	7.002972
303.865326	10.378229
304.627167	9.659283
305.388916	13.669827
306.150665	6.051319
306.912354	14.064758
307.674011	14.511391
308.435608	17.448239
309.197144	5.297517
309.958679	16.986276
310.720123	14.460292
311.481567	14.244962
312.242950	16.644125
313.004272	9.272230
313.765564	6.328464
314.526825	15.220367
315.288025	2.586451
316.049164	19.047666
316.810303	7.899814
317.571350	16.095070
318.332397	12.207964
319.093384	15.221489
319.854309	11.342896
320.615204	9.871665
321.376068	12.218783
322.136871	17.554084
322.897614	-1.261179
323.658325	18.077598
324.419006	14.111298
325.179626	17.362809
325.940216	15.763666
326.700775	5.918086
327.461243	4.661928
328.221710	16.435756
328.982117	17.173198
329.742493	22.232074
330.502808	7.857687
331.263062	15.996302
332.023315	10.444283
332.783478	13.804164
333.543640	15.473836
334.303741	10.252635
335.063782	19.865703
335.823792	7.477219
336.583771	15.851763
337.343689	19.026500
338.103546	10.642772
338.863403	11.087087
339.623169	15.778422
340.382935	8.636355
341.142609	17.250628
341.902283	3.777650
342.661896	14.029004
343.421448	15.055670
344.180969	16.674320
344.940460	13.633274
345.699890	12.694240
346.459290	16.371421
347.218628	15.565935
347.977936	4.134189
348.737183	15.587480
349.496399	0.439453
350.255585	16.493977
351.014709	11.644120
351.773773	15.684278
352.532806	11.890943
353.291809	11.737167
354.050751	7.680654
354.809662	11.600584
355.568542	6.387234
356.327332	15.991569
357.086121	2.912784
357.844849	14.589760
358.603516	5.262516
359.362152	12.449304
360.120758	9.096150
360.879303	7.050946
361.637817	10.584713
362.396271	20.874156
363.154694	8.225381
363.913086	17.596104
364.671417	6.875588
365.429688	19.838551
366.187927	6.835064
366.946136	12.608919
367.704285	9.240083
368.462402	11.930437
369.220459	12.722666
369.978485	17.319205
370.736450	1.970912
371.494385	18.546305
372.252258	8.278866
373.010101	14.601081
373.767914	12.010176
374.525665	14.149537
375.283386	9.776251
376.041046	9.029409
376.798676	9.990896
377.556244	5.280132
