193.701462	910.720956
194.469650	819.081184
195.237793	1089.437075
196.005890	427.200301
196.773941	762.841885
197.541962	718.288896
198.309921	455.890356
199.077850	623.572329
199.845718	418.234878
200.613556	440.351910
201.381348	364.929298
202.149094	380.109712
202.916794	342.631313
203.684448	279.205854
204.452057	297.534551
205.219635	246.472915
205.987152	260.843911
206.754639	276.783688
207.522064	164.208073
208.289459	279.546767
209.056808	203.798288
209.824112	162.893321
210.591370	210.462061
211.358582	94.154108
212.125763	179.641953
212.892883	136.969685
213.659973	108.669858
214.427002	177.902582
215.194000	111.193514
215.960953	138.913382
216.727859	96.757045
217.494720	79.549548
218.261536	132.527472
219.028305	86.477139
219.795044	111.124188
220.561722	89.016690
221.328369	121.346549
222.094955	100.302105
222.861511	74.817518
223.628021	87.821141
224.394485	78.764232
225.160904	76.354320
225.927277	91.668892
226.693604	75.578580
227.459900	67.810057
228.226135	71.756062
228.992340	38.021458
229.758484	71.120188
230.524597	63.653585
231.290665	67.679990
232.056686	56.639465
232.822662	43.715990
233.588593	65.387954
234.354492	50.845767
235.120331	56.720186
235.886124	57.201762
236.651886	43.038509
237.417603	58.283924
238.183273	56.716860
238.948883	48.582001
239.714462	39.820084
240.480011	33.693461
241.245499	50.493168
242.010941	41.994815
242.776352	56.201225
243.541702	51.272520
244.307022	39.827178
245.072281	43.962960
245.837509	39.338424
246.602692	36.956759
247.367828	55.812908
248.132919	32.514664
248.897980	52.526726
249.662979	41.642036
250.427933	55.325348
251.192856	45.604144
251.957733	45.056593
252.722549	56.339456
253.487335	41.682881
254.252075	39.716706
255.016769	45.123232
255.781433	35.863454
256.546021	51.161798
257.310608	33.351681
258.075104	38.203875
258.839600	38.463251
259.604004	36.847492
260.368408	44.962596
261.132751	42.990081
261.897034	41.887736
262.661285	42.284722
263.425507	34.119301
264.189667	44.859880
264.953796	35.117323
265.717865	35.286597
266.481903	45.300025
267.245880	42.425086
268.009827	50.332619
268.773743	50.977591
269.537598	48.492443
270.301392	51.098648
271.065155	50.771319
271.828888	43.443894
272.592560	52.617299
273.356201	51.211293
274.119781	45.286620
274.883331	33.567693
275.646851	54.445040
276.410309	44.262632
277.173706	43.787360
277.937073	35.232959
278.700409	38.006338
279.463684	35.361331
280.226929	51.662650
280.990112	38.799933
281.753265	53.775965
282.516357	33.842256
283.279419	53.983764
284.042450	43.971693
284.805420	44.459365
285.568329	40.886189
286.331238	40.357075
287.094055	44.368666
287.856842	46.137879
288.619598	38.516009
289.382324	38.343439
290.144989	29.953999
290.907593	35.900785
291.670166	41.705371
292.432709	28.332188
293.195190	39.063881
293.957611	32.891139
294.720032	37.471366
295.482361	36.122024
296.244690	31.787106
297.006958	42.896377
297.769165	37.580133
298.531342	25.520333
299.293457	43.163631
300.055573	27.739488
300.817596	39.896403
301.579590	25.127607
302.341553	37.551733
303.103455	36.381295
303.865326	31.985361
304.627167	28.130543
305.388916	34.934003
306.150665	30.424688
306.912354	44.873277
307.674011	39.864626
308.435608	44.866899
309.197144	26.487584
309.958679	39.909503
310.720123	37.465302
311.481567	35.694274
312.242950	41.936669
313.004272	33.184823
313.765564	31.804587
314.526825	37.403243
315.288025	22.469795
316.049164	38.418174
316.810303	34.178788
317.571350	40.881478
318.332397	31.804958
319.093384	26.116871
319.854309	38.022666
320.615204	35.346929
321.376068	40.306117
322.136871	36.689617
322.897614	25.538879
323.658325	39.299125
324.419006	31.044856
325.179626	40.356799
325.940216	40.423658
326.700775	34.574080
327.461243	30.924122
328.221710	32.096240
328.982117	38.059521
329.742493	40.141244
330.502808	28.965592
331.263062	35.991680
332.023315	35.787029
332.783478	36.197586
333.543640	40.906082
334.303741	38.715173
335.063782	44.774238
335.823792	33.113397
336.583771	40.696354
337.343689	43.075996
338.103546	33.448712
338.863403	32.957504
339.623169	29.432826
340.382935	32.424210
341.142609	40.554108
341.902283	28.407928
342.661896	37.108977
343.421448	29.358557
344.180969	34.099736
344.940460	35.206807
345.699890	38.680096
346.459290	37.207775
347.218628	36.024021
347.977936	32.482912
348.737183	35.292408
349.496399	28.710942
350.255585	47.146501
351.014709	33.913500
351.773773	36.596650
352.532806	33.787680
353.291809	36.660535
354.050751	38.258352
354.809662	36.251825
355.568542	32.226497
356.327332	42.014213
357.086121	29.564758
357.844849	38.808762
358.603516	31.282734
359.362152	32.661115
360.120758	38.291858
360.879303	36.136096
361.637817	36.017426
362.396271	44.835335
363.154694	37.014214
363.913086	45.309968
364.671417	33.646493
365.429688	40.989948
366.187927	32.721052
366.946136	38.696337
367.704285	37.537838
368.462402	37.516192
369.220459	36.309630
369.978485	40.316839
370.736450	32.942380
371.494385	46.017147
372.252258	32.011615
373.010101	39.436564
373.767914	40.078903
374.525665	39.778888
375.283386	38.708670
376.041046	40.174327
376.798676	38.017307
377.556244	33.483762
378.313782	38.647091
379.071259	45.311751
379.828705	36.227792
380.586121	46.923634
381.343475	38.079040
382.100800	39.824635
382.858063	46.072565
383.615295	40.375066
384.372467	40.468447
385.129608	49.474855
385.886688	41.859389
386.643738	58.341272
387.400726	49.060952
388.157715	60.436759
388.914612	54.253040
389.671478	56.562036
390.428314	66.345426
391.185089	63.198400
391.941833	61.144826
392.698517	68.861045
393.455170	62.702018
394.211792	71.590063
394.968353	75.421901
395.724854	77.022310
396.481323	75.604266
397.237762	71.829492
397.994141	79.423967
398.750488	84.791592
399.506775	84.963603
400.263031	93.140386
401.019257	87.076776
401.775421	104.692831
402.531525	117.057336
403.287598	143.192263
404.043640	221.542061
404.799622	252.063790
405.555573	184.216188
406.311462	133.110523
407.067322	133.249399
407.823120	144.558818
408.578888	145.116930
409.334625	144.934516
410.090302	148.960157
410.845917	158.295117
411.601532	169.236815
412.357056	181.750674
413.112549	210.563450
413.868011	217.230572
414.623444	242.692320
415.378784	266.880916
416.134125	295.220614
416.889404	336.321190
417.644623	374.683875
418.399841	423.719485
419.154968	477.041467
419.910065	538.962233
420.665131	610.052381
421.420166	682.020672
422.175110	760.742429
422.930054	870.115790
423.684937	975.293293
424.439758	1097.383680
425.194550	1216.784403
425.949310	1351.633528
426.704010	1490.635507
427.458679	1644.512369
428.213287	1809.460205
428.967865	1980.714983
429.722382	2167.360956
430.476868	2374.886074
431.231323	2589.105973
431.985718	2862.375952
432.740051	3280.867715
433.494385	4211.097180
434.248627	5991.467334
435.002838	10381.122637
435.757019	15903.493201
436.511169	11842.673990
437.265228	7004.600712
438.019287	5255.935313
438.773285	5002.706053
439.527222	5157.622756
440.281158	5365.155046
441.035004	5567.071503
441.788818	5770.283633
442.542603	5956.261865
443.296326	6173.765330
444.050018	6337.020800
